gf_name,topology,T,eta,maxbond,error_l1,mem_bytes
gk,CTTN,150.0,1.0,120,8.839658172606426e-10,2265000
gk,QTT,150.0,1.0,140,6.16031702273689e-10,2771768
gk,ITTN,150.0,1.0,140,0.046872595835363275,8955384
gk,CTTN,150.0,1.0,140,5.026452565146389e-10,2305672
gk,QTT,150.0,1.0,160,4.864144273678073e-10,2798008
gk,ITTN,150.0,1.0,160,0.052462896369821446,9990552
gk,CTTN,150.0,1.0,160,5.752258875772212e-10,2300424
gk,QTT,150.0,1.0,180,9.487681457621513e-10,2770456
gk,ITTN,150.0,1.0,180,0.08643992392900081,10779064
gk,CTTN,150.0,1.0,180,4.815563681256966e-10,2291240
gk,QTT,150.0,1.0,200,5.933001360800926e-10,2787512
gk,ITTN,150.0,1.0,200,0.047178935478594,11868024
gk,CTTN,150.0,1.0,200,5.65442170477071e-10,2291240
gk,QTT,200.0,0.001,20,1.2740517180201216,1216984
gk,ITTN,200.0,0.001,20,2.4180780071722014,1677656
gk,CTTN,200.0,0.001,20,0.5633673830339846,1156872
gk,QTT,200.0,0.001,40,2.1555840963393313,1615320
gk,ITTN,200.0,0.001,40,2.0880306904687087,2899928
gk,CTTN,200.0,0.001,40,0.3984549087485048,1430568
gk,QTT,200.0,0.001,60,0.6437957393234466,1911832
gk,ITTN,200.0,0.001,60,0.93560920659341,4070232
gk,CTTN,200.0,0.001,60,0.25666556712431987,1620808
gk,QTT,200.0,0.001,80,0.5989792851062239,2140120
gk,ITTN,200.0,0.001,80,0.5264006834696162,5185432
gk,CTTN,200.0,0.001,80,0.13128553129053164,1752008
gk,QTT,200.0,0.001,100,0.43704979262780724,2334296
gk,ITTN,200.0,0.001,100,0.2852682016445063,6296696
gk,CTTN,200.0,0.001,100,0.0609541412745173,1877960
gk,QTT,200.0,0.001,120,0.18991351117086216,2485176
gk,ITTN,200.0,0.001,120,0.13257318141603122,7522104
gk,CTTN,200.0,0.001,120,0.017293916238652677,1963240
gk,QTT,200.0,0.001,140,0.03434221815494729,2637944
gk,ITTN,200.0,0.001,140,0.027458436167125136,8543416
gk,CTTN,200.0,0.001,140,0.002230543902139665,2055656
gk,QTT,200.0,0.001,160,0.0024110934113402717,2763896
gk,ITTN,200.0,0.001,160,0.007075363766101932,9720280
gk,CTTN,200.0,0.001,160,5.297408103775594e-5,2160616
gk,QTT,200.0,0.001,180,2.9740937761902832e-5,2849176
gk,ITTN,200.0,0.001,180,0.0008756756519748434,10687224
gk,CTTN,200.0,0.001,180,2.874398992710783e-6,2231464
gk,QTT,200.0,0.001,200,6.404602762198059e-8,2952824
gk,ITTN,200.0,0.001,200,0.001654376436072668,11794552
gk,CTTN,200.0,0.001,200,5.503981695358394e-8,2297064
gk,QTT,200.0,0.01,20,0.7670332554582456,1234040
gk,ITTN,200.0,0.01,20,0.8239905381661046,1702584
gk,CTTN,200.0,0.01,20,0.23155296407143278,1160808
gk,QTT,200.0,0.01,40,0.8837692920362326,1649432
gk,ITTN,200.0,0.01,40,0.5643443262438732,2898616
gk,CTTN,200.0,0.01,40,0.16450635567712033,1462056
gk,QTT,200.0,0.01,60,0.5746737413733033,1934136
gk,ITTN,200.0,0.01,60,0.5831655018977551,4118776
gk,CTTN,200.0,0.01,60,0.11780621723818654,1650984
gk,QTT,200.0,0.01,80,0.39521570612261103,2167672
gk,ITTN,200.0,0.01,80,0.5096616738957465,5257592
gk,CTTN,200.0,0.01,80,0.07084339686668824,1791368
gk,QTT,200.0,0.01,100,0.19199320448264567,2386776
gk,ITTN,200.0,0.01,100,0.48792720897034536,6305880
gk,CTTN,200.0,0.01,100,0.02249543989125586,1933064
gk,QTT,200.0,0.01,120,0.04975152739082702,2529784
gk,ITTN,200.0,0.01,120,0.1882519084245551,7561464
gk,CTTN,200.0,0.01,120,0.00553911073170108,2017032
gk,QTT,200.0,0.01,140,0.006389613346802989,2690424
gk,ITTN,200.0,0.01,140,0.15254570804141582,8763832
gk,CTTN,200.0,0.01,140,0.0011385115911302258,2116008
gk,QTT,200.0,0.01,160,0.0005025750029001528,2799320
gk,ITTN,200.0,0.01,160,0.06357425037652911,9711096
gk,CTTN,200.0,0.01,160,0.00011556728138279699,2206536
gk,QTT,200.0,0.01,180,2.575445075292623e-5,2905592
gk,ITTN,200.0,0.01,180,0.048537543020527416,10697720
gk,CTTN,200.0,0.01,180,3.743964099301518e-6,2278696
gk,QTT,200.0,0.01,200,4.404396245745526e-8,3005304
gk,ITTN,200.0,0.01,200,0.03184059829567308,12118616
gk,CTTN,200.0,0.01,200,4.431251431445129e-8,2341672
gk,QTT,200.0,0.1,20,0.2688761267544142,1257656
gk,ITTN,200.0,0.1,20,0.26361129271548983,1717016
gk,CTTN,200.0,0.1,20,0.0982560013012484,1200168
gk,QTT,200.0,0.1,40,0.2779053713427092,1662552
gk,ITTN,200.0,0.1,40,0.16325264071182552,2978648
gk,CTTN,200.0,0.1,40,0.029948977841568702,1463368
gk,QTT,200.0,0.1,60,0.10722406355660895,1959064
gk,ITTN,200.0,0.1,60,0.10081681993150357,4087288
gk,CTTN,200.0,0.1,60,0.006672735038812814,1686408
gk,QTT,200.0,0.1,80,0.036249905998738924,2220152
gk,ITTN,200.0,0.1,80,0.10698379912377384,5405848
gk,CTTN,200.0,0.1,80,0.0011260430011551883,1839912
gk,QTT,200.0,0.1,100,0.016124881781742362,2397272
gk,ITTN,200.0,0.1,100,0.0703630574372338,6471192
gk,CTTN,200.0,0.1,100,0.00017296118384679544,1984232
gk,QTT,200.0,0.1,120,0.0016977770970273327,2580952
gk,ITTN,200.0,0.1,120,0.05340409929077883,7653304
gk,CTTN,200.0,0.1,120,1.7297671803241645e-5,2078696
gk,QTT,200.0,0.1,140,3.031234236470962e-6,2724536
gk,ITTN,200.0,0.1,140,0.049155867711316865,8723160
gk,CTTN,200.0,0.1,140,8.554160311192378e-7,2184232
gk,QTT,200.0,0.1,160,1.1920683332629322e-7,2846552
gk,ITTN,200.0,0.1,160,0.047672081835575135,9762264
gk,CTTN,200.0,0.1,160,4.160398525372345e-8,2260328
gk,QTT,200.0,0.1,180,2.0279616440581795e-9,2921336
gk,ITTN,200.0,0.1,180,0.04212547184230632,10803992
gk,CTTN,200.0,0.1,180,8.223448686724303e-10,2312808
gk,QTT,200.0,0.1,200,6.850546097091775e-10,2954136
gk,ITTN,200.0,0.1,200,0.03220546854640187,11807672
gk,CTTN,200.0,0.1,200,6.435360531938516e-10,2333800
gk,QTT,200.0,0.0,20,3.8696055760144703,1058232
gk,ITTN,200.0,0.0,20,9.593855489109586,1567448
gk,CTTN,200.0,0.0,20,1.4191705923263376,995496
gk,QTT,200.0,0.0,40,3.5205418499197534,1396216
gk,ITTN,200.0,0.0,40,39.87364697210405,2608664
gk,CTTN,200.0,0.0,40,1.1727450127300698,1200968
gk,QTT,200.0,0.0,60,1.1561549435275802,1650744
gk,ITTN,200.0,0.0,60,1.8958421818785611,3566424
gk,CTTN,200.0,0.0,60,0.28382499521670446,1350536
gk,QTT,200.0,0.0,80,0.5030162258292664,1876408
gk,ITTN,200.0,0.0,80,0.3625890677336529,4223736
gk,CTTN,200.0,0.0,80,0.0017488099628925142,1492232
gk,QTT,200.0,0.0,100,0.4777700410584022,2085016
gk,ITTN,200.0,0.0,100,0.11511583692180599,4392984
gk,CTTN,200.0,0.0,100,3.225419875305301e-7,1616872
gk,QTT,200.0,0.0,120,0.23466404768870233,2234584
gk,ITTN,200.0,0.0,120,0.006128619458782636,4888920
gk,CTTN,200.0,0.0,120,2.264514749759874e-9,1717896
gk,QTT,200.0,0.0,140,0.06529067110312779,2292888
gk,ITTN,200.0,0.0,140,6.742981823673662e-5,5428728
gk,CTTN,200.0,0.0,140,2.271170581270593e-9,1715272
gk,QTT,200.0,0.0,160,0.001989182912318447,2316504
gk,ITTN,200.0,0.0,160,1.8713337847080368e-5,5851192
gk,CTTN,200.0,0.0,160,2.2784156107788246e-9,1713960
gk,QTT,200.0,0.0,180,4.57473586747757e-5,2353240
gk,ITTN,200.0,0.0,180,7.73800118080694e-6,6006008
gk,CTTN,200.0,0.0,180,2.4061304178008684e-9,1713960
gk,QTT,200.0,0.0,200,7.66927843338344e-8,2376856
gk,ITTN,200.0,0.0,200,7.930043896838171e-5,6021752
gk,CTTN,200.0,0.0,200,2.5544490810430984e-9,1717896
gk,QTT,200.0,1.0,20,0.06915095403442566,1282584
gk,ITTN,200.0,1.0,20,0.12498039099100902,1736696
gk,CTTN,200.0,1.0,20,0.013650826872930365,1206728
gk,QTT,200.0,1.0,40,0.029031233914650987,1867224
gk,ITTN,200.0,1.0,40,0.0384753503085153,3071800
gk,CTTN,200.0,1.0,40,0.0011413404691505702,1577512
gk,QTT,200.0,1.0,60,0.003555931701801612,2108632
gk,ITTN,200.0,1.0,60,0.06339925072746859,4322136
gk,CTTN,200.0,1.0,60,7.743966336670085e-5,1892392
gk,QTT,200.0,1.0,80,0.000672586681016703,2494360
gk,ITTN,200.0,1.0,80,0.03971613872991802,5475384
gk,CTTN,200.0,1.0,80,2.5474715128936182e-6,2150856
gk,QTT,200.0,1.0,100,4.433401147045257e-5,2693784
gk,ITTN,200.0,1.0,100,0.06609149479059082,6658808
gk,CTTN,200.0,1.0,100,9.663358603654815e-8,2310920
gk,QTT,200.0,1.0,120,1.5062196404553191e-6,2864344
gk,ITTN,200.0,1.0,120,0.048098802158645225,7805496
gk,CTTN,200.0,1.0,120,3.507962061487521e-9,2397512
gk,QTT,200.0,1.0,140,6.646349779591764e-10,2935768
gk,ITTN,200.0,1.0,140,0.03405623486906833,8866168
gk,CTTN,200.0,1.0,140,5.479030008983848e-10,2450568
gk,QTT,200.0,1.0,160,6.373972970358193e-10,2934456
gk,ITTN,200.0,1.0,160,0.027139426279248452,10007608
gk,CTTN,200.0,1.0,160,4.450077166312779e-10,2458440
gk,QTT,200.0,1.0,180,5.119249607258529e-10,2948888
gk,ITTN,200.0,1.0,180,0.03251126228015847,10830232
gk,CTTN,200.0,1.0,180,5.087939344199906e-10,2444008
gk,QTT,200.0,1.0,200,6.0195040009219e-10,2926584
gk,ITTN,200.0,1.0,200,0.036704183386347386,12042520
gk,CTTN,200.0,1.0,200,4.906566471826909e-10,2453192
